task_id,arm,seed,epoch,train_loss,val_loss,curved_parent_mse,planar_parent_mse,edge_parent_mse,entropy_perplexity,coverage,unique_bins,lr,lr_after_scheduler,preclip_grad_norm,grad_clip_was_effective,train_batches,finite_train_batches,skipped_train_batches,val_batches,finite_val_batches,finite_val_samples,nonfinite_loss_batches,nonfinite_gradient_batches,nonfinite_state_batches,nonfinite_state_audits,nonfinite_val_batches,nonfinite_val_samples,training_state_finite,finite_state_audit_status
vq_4096_64d_random:seed3,vq_4096_64d_random,3,9,0.01102966,0.00562918,0.012798883062814539,0.002110243659176154,0.0037547931485617278,967.429821468694,0.775390625,3176,0.0003,0.0003,0.783092200756073,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,10,0.00881508,0.00583355,0.013028071685763542,0.002492167407952307,0.0038475735410240597,1025.2824323243028,0.799560546875,3275,0.0003,0.0003,0.20830979943275452,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,11,0.00844513,0.00470533,0.01128790245492535,0.0019310123017043032,0.0026708625391589167,1070.3912771009166,0.817138671875,3347,0.0003,0.0003,0.20516301691532135,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,12,0.00993783,0.00479095,0.01147634913313068,0.002064464990036266,0.0027242866701846892,1059.8890170046996,0.80615234375,3302,0.0003,0.0003,0.7017545700073242,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,13,0.00722666,0.00418584,0.009836392912849407,0.0018772571108960205,0.002335296856050674,1119.3386620771016,0.82763671875,3390,0.0003,0.0003,0.15412060916423798,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,14,0.00679708,0.00669372,0.014137230286956739,0.0035300258534063217,0.00430532099828995,1111.0701227530544,0.824462890625,3377,0.0003,0.0003,0.2485920488834381,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,15,0.00646846,0.00377047,0.008939535359927052,0.0015403802331908321,0.002027820867000879,1222.0866446961534,0.864013671875,3539,0.0003,0.0003,0.14206144213676453,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,16,0.00644872,0.00347064,0.008418872219489762,0.0013267576771534323,0.0018470394877255591,1248.9360692866524,0.8720703125,3572,0.0003,0.0003,0.3157513439655304,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,17,0.00563544,0.00336634,0.00804336224254152,0.0013447741115834948,0.0018715762503207522,1296.1926122872803,0.8857421875,3628,0.0003,0.0003,0.1356257200241089,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,18,0.00513013,0.00330347,0.007884885489896543,0.0013626184474448252,0.001762830836652063,1326.7559851170029,0.893798828125,3661,0.0003,0.0003,0.12099281698465347,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,19,0.00500719,0.003035,0.007263000467274891,0.001217396348378483,0.0015687711886991638,1370.7337302450276,0.90234375,3696,0.0003,0.0003,0.11641205102205276,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,20,0.00484381,0.00365661,0.00837007214322053,0.0016167215238283013,0.0020406359418541735,1337.1261861654964,0.89892578125,3682,0.0003,0.0003,0.09590401500463486,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,21,0.00462298,0.00291965,0.006712518973450563,0.0012879210787692511,0.001567882552062472,1419.711354783613,0.923583984375,3783,0.0003,0.0003,0.10217422991991043,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,22,0.00447615,0.00344716,0.007544450126921276,0.0016179964991980221,0.0020125839128083928,1408.789440282193,0.917724609375,3759,0.0003,0.0003,0.1116144061088562,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,23,0.00445235,0.00288848,0.006901642930440092,0.0012668117124198573,0.001542138896926908,1446.9168878106493,0.932373046875,3819,0.0003,0.0003,0.10725137591362,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,24,0.00414364,0.00260037,0.006005866808207584,0.0010258313050585843,0.0014206225132490555,1464.16240897416,0.936279296875,3835,0.0003,0.0003,0.098255455493927,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,25,0.00401135,0.00282333,0.006432775667864247,0.0012072446607672145,0.0015584810469165022,1464.0759754579917,0.93212890625,3818,0.0003,0.0003,0.10405979305505753,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,26,0.00386523,0.00241303,0.005636453831691084,0.0008757173524459978,0.0013189832603777696,1504.647326957861,0.94580078125,3874,0.0003,0.0003,0.09726582467556,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,27,0.00367402,0.00242577,0.005279719625218248,0.0009517445789563085,0.0013484599998952464,1509.3427336044615,0.94677734375,3878,0.0003,0.0003,0.08137211948633194,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,28,0.00350565,0.00230534,0.005098933466154843,0.0008526630742786475,0.0012484211934234927,1502.4564501388984,0.951904296875,3899,0.0003,0.0003,0.10236690193414688,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,29,0.00343242,0.00241619,0.005603642626147194,0.0009774168539903921,0.00135701269767884,1513.6720403153386,0.94775390625,3882,0.0003,0.0003,0.07943297922611237,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,30,0.00345127,0.00236348,0.005362949463273518,0.0010141609342778082,0.0012161603546507853,1522.2238919429465,0.950927734375,3895,0.0003,0.0003,0.08160360902547836,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,31,0.0033507,0.00230227,0.005017492806345133,0.0008097535955071545,0.0013294588749707653,1550.2727591793662,0.960205078125,3933,0.0003,0.0003,0.07867950946092606,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,32,0.00341997,0.00204336,0.004609688391760743,0.0007066467089124031,0.001085650159442915,1563.8350261727417,0.9619140625,3940,0.0003,0.0003,0.08971492946147919,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,33,0.00313601,0.00233999,0.005125972666712885,0.0009828386840731679,0.0012963406771478942,1559.5707251816957,0.956298828125,3917,0.0003,0.0003,0.10522519797086716,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,34,0.00307993,0.00200468,0.004808070442618346,0.0006312841339113222,0.0010556371792212998,1581.3344175517282,0.963623046875,3947,0.0003,0.0003,0.07495322078466415,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,35,0.003066,0.00213087,0.00470372697880997,0.000785205002364401,0.0011410084831615975,1496.249462718592,0.953857421875,3907,0.0003,0.0003,0.06615687161684036,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,36,0.00296051,0.00197272,0.0043444640021387945,0.0006854910887211929,0.001058558225380131,1571.8544217813044,0.9609375,3936,0.0003,0.0003,0.06461836397647858,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,37,0.00302129,0.00200805,0.004488398797209158,0.0006876463170768642,0.0010536536242545364,1559.4810175407292,0.96435546875,3950,0.0003,0.0003,0.08280985057353973,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,38,0.00291212,0.00210119,0.004661922465623504,0.0007180417466455236,0.0011123979632408978,1539.0262712518509,0.9609375,3936,0.0003,0.0003,0.07586998492479324,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,39,0.00276538,0.00181684,0.004054406431142292,0.0006067994702088311,0.0009650332988729029,1603.7586123068481,0.966552734375,3959,0.0003,0.0003,0.06581062823534012,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,40,0.00273869,0.0018132,0.004102483329047421,0.000580951611406916,0.0009047127879955468,1564.7010619423515,0.964111328125,3949,0.0003,0.0003,0.07154295593500137,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,41,0.00299632,0.00201055,0.00436656184941364,0.0007735558453972112,0.0010158099198725498,1536.5467306121238,0.961181640625,3937,0.0003,0.0003,0.15896159410476685,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,42,0.00268883,0.00168737,0.003752734820442564,0.0004970507428787606,0.0008671052655327958,1603.5681976514327,0.965087890625,3953,0.0003,0.0003,0.07074815779924393,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,43,0.00260428,0.00176736,0.003948828410962869,0.000603112847954168,0.0008900493049504548,1596.0982857622864,0.968017578125,3965,0.0003,0.0003,0.07852146029472351,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,44,0.00246905,0.00179812,0.004001144149914997,0.0005840905272948058,0.0009585494774294654,1601.8016555357124,0.966552734375,3959,0.0003,0.0003,0.058650169521570206,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,45,0.00264395,0.00187133,0.0041666960289206715,0.0006356363444531756,0.0009940177614104738,1626.6660508225264,0.9736328125,3988,0.0003,0.0003,0.1047702357172966,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,46,0.00246717,0.00172821,0.0037894749490064894,0.0005798896791259081,0.0008738297086734419,1603.1396522228329,0.97314453125,3986,0.0003,0.0003,0.05584980547428131,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,47,0.00241548,0.00173619,0.004022731398486387,0.0005605993863637344,0.0008697541581333279,1610.2433423615178,0.9658203125,3956,0.0003,0.0003,0.05622461438179016,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,48,0.00257911,0.00191832,0.004407476872973372,0.0006460527362030303,0.0010024012710706976,1588.6787978738982,0.967041015625,3961,0.0003,0.0003,0.0726901963353157,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,49,0.00250309,0.00161582,0.003743339426442669,0.00048770140593392926,0.0008076509949888315,1616.7449320445107,0.970703125,3976,0.0003,0.0003,0.05200760439038277,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,50,0.00233295,0.0016338,0.0038235337441095275,0.00046888826055944743,0.0008092660351700755,1631.3906173984326,0.972900390625,3985,0.0003,0.0003,0.04756452143192291,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,51,0.00232322,0.00159593,0.0036072676796115657,0.0004951309855998922,0.000797177253216161,1638.182995999071,0.973876953125,3989,0.0003,0.0003,0.058484114706516266,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,52,0.00243234,0.00159549,0.0036460164788679303,0.0005013471940196216,0.0008017348263426789,1602.4553482601325,0.969970703125,3973,0.0003,0.0003,0.06441082805395126,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,53,0.00226868,0.0016096,0.003674406888897461,0.0004938224295388664,0.0008129872722725405,1597.1222530800067,0.972900390625,3985,0.0003,0.0003,0.059244632720947266,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,54,0.00231104,0.00157135,0.0035371895481662134,0.0004373371937583689,0.0007951083589063096,1626.7384137144306,0.974365234375,3991,0.0003,0.0003,0.05189557373523712,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,55,0.00223755,0.00159635,0.0036076121835999274,0.0004863747975392602,0.0007975268868941358,1635.6518260223236,0.974365234375,3991,0.0003,0.0003,0.05832500383257866,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,56,0.00222975,0.00155224,0.003643635839481791,0.0004495536143540756,0.0007674718837739628,1617.926907661884,0.970947265625,3977,0.0003,0.0003,0.05193857103586197,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,57,0.00222194,0.00163222,0.003629224855678139,0.0005174667707284903,0.0008076105061909811,1627.5811317312275,0.971923828125,3981,0.0003,0.0003,0.045497506856918335,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,58,0.00215254,0.00160642,0.0035216770603593295,0.0005344412797360559,0.0008315615288314852,1618.0981303307499,0.97314453125,3986,0.0003,0.0003,0.04880798980593681,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,59,0.00226386,0.00158121,0.003535397929299784,0.0004566416209955881,0.0007959209997894676,1617.0387222950937,0.9755859375,3996,0.0003,0.0003,0.07079298049211502,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,60,0.00214248,0.00148474,0.0033348211104929143,0.000409119780990983,0.0007620249360950494,1628.1965179109993,0.974853515625,3993,0.0003,0.0003,0.049132369458675385,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,61,0.00209755,0.00149873,0.0033579196838992723,0.00042107544218867687,0.0007434052267159261,1620.3198957376603,0.968994140625,3969,0.0003,0.0003,0.048191387206315994,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,62,0.00206541,0.00156282,0.003492125006666825,0.0005186536228518825,0.0007306897065012419,1638.745422973607,0.9736328125,3988,0.0003,0.0003,0.05693860724568367,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,63,0.00217248,0.0015165,0.003483453503095259,0.00044525673614576175,0.0007436844812963466,1588.1080753396986,0.969970703125,3973,0.0003,0.0003,0.05692403018474579,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,64,0.00210242,0.00151344,0.0032502415987865595,0.0004650374161818061,0.0007776164476876715,1596.5956198258468,0.970703125,3976,0.0003,0.0003,0.05019671842455864,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,65,0.00204746,0.0014832,0.003316298045880209,0.00044093226006219715,0.0007459753274013892,1626.4751124431125,0.975341796875,3995,0.0003,0.0003,0.04505595192313194,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,66,0.00203455,0.00159872,0.003396327670354159,0.000498018084222775,0.0008151785403660559,1586.4206954975277,0.973388671875,3987,0.0003,0.0003,0.039219047874212265,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,67,0.00213459,0.00145034,0.00332724601568553,0.0003800232393181528,0.0007108364172520154,1635.3829531426904,0.97265625,3984,0.0003,0.0003,0.05283118039369583,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,68,0.00205031,0.00147315,0.0033154768071729577,0.0004634297055500606,0.000716750814420582,1636.1540990639594,0.973876953125,3989,0.0003,0.0003,0.050179317593574524,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,69,0.00218551,0.00152692,0.003379472245426551,0.00048378703343844977,0.0007533053600864442,1619.471049739757,0.972412109375,3983,0.0003,0.0003,0.07243942469358444,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,70,0.00200962,0.00141602,0.0031199188465218268,0.00038524673108041436,0.0006945820808197956,1624.5985006631595,0.970458984375,3975,0.0003,0.0003,0.04706227034330368,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,71,0.00285716,0.0016591,0.00370539059959355,0.00047123119489764594,0.0008362668492997793,1575.734451955665,0.95703125,3920,0.0003,0.0003,0.2655082046985626,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,72,0.00226539,0.00201295,0.004424035459829449,0.0009493399116951958,0.0010192204568538574,1477.9425302811158,0.94873046875,3886,0.0003,0.0003,0.09631121903657913,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,73,0.00245304,0.0015203,0.0033202744382500545,0.0004238723628473876,0.0007786330050814528,1612.2742239837398,0.968017578125,3965,0.0003,0.0003,0.18036307394504547,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,74,0.0020822,0.00146797,0.003334403351425108,0.0004169065215285511,0.000738062341911389,1618.9147689812194,0.96923828125,3970,0.0003,0.0003,0.04588565602898598,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,75,0.00192057,0.00144226,0.003210408282079953,0.00040595360605233936,0.0007103167907001615,1632.2890886229247,0.96875,3968,0.0003,0.0003,0.041491322219371796,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,76,0.00211173,0.00147986,0.0032593395523143175,0.0004162792663113359,0.0007317546661730524,1595.5661500666881,0.96630859375,3958,0.0003,0.0003,0.07026086747646332,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,77,0.00194141,0.00140658,0.003096782599708203,0.0003598214095682134,0.0007130986289641391,1606.504832574087,0.966552734375,3959,0.0003,0.0003,0.03923843801021576,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,78,0.00198433,0.00145759,0.0033156523432260865,0.0003942084611628878,0.0007110945332424437,1611.596931977771,0.971923828125,3981,0.0003,0.0003,0.047902923077344894,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,79,0.00196916,0.0015347,0.0032909060813623293,0.00043973697337195235,0.0008093461681600476,1608.2495432930014,0.9697265625,3972,0.0003,0.0003,0.04203273355960846,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,80,0.00201923,0.00144132,0.0032437186793937804,0.00040140344278952563,0.000690640475843835,1602.0516659061336,0.971923828125,3981,0.0003,0.0003,0.044725451618433,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,81,0.00224925,0.00152314,0.0034011204277506367,0.00042541886997945235,0.0007800976153781254,1623.3566536455814,0.969970703125,3973,0.0003,0.0003,0.0805889442563057,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,82,0.00214059,0.00139962,0.0031000106189576788,0.0003402788267899288,0.0006877552191742573,1631.4095461417494,0.970458984375,3975,0.0003,0.0003,0.06656855344772339,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,83,0.00192056,0.00149379,0.0033168942253129106,0.00042085048640601275,0.0007362278590225964,1594.837921985809,0.965576171875,3955,0.0003,0.0003,0.05567862465977669,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,84,0.00191063,0.00154182,0.0034111144223181104,0.00045126593060516244,0.0007602111563975914,1600.4346555792524,0.970458984375,3975,0.0003,0.0003,0.04517735168337822,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,85,0.00184062,0.0014592,0.003238415469014017,0.0004674367652677008,0.0006914277914250276,1609.7515408606505,0.97314453125,3986,0.0003,0.0003,0.0402536615729332,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,86,0.00184296,0.00144002,0.00320614953702693,0.0003993332564277287,0.0006898365397843948,1596.9482583407748,0.97216796875,3982,0.0003,0.00015,0.049097124487161636,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,87,0.00161023,0.0012244,0.002769007421621514,0.00027867673022716796,0.0005676276476628332,1649.2738407013367,0.970947265625,3977,0.00015,0.00015,0.037054743617773056,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,88,0.00150893,0.00125171,0.0028528301825269447,0.00029765633822405985,0.0005739407245099441,1638.3804216120732,0.97119140625,3978,0.00015,0.00015,0.0294975433498621,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,89,0.00152788,0.0012004,0.0026763755350914494,0.00027036625988471755,0.0005570846971667482,1633.6147348761108,0.97412109375,3990,0.00015,0.00015,0.03466467931866646,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,90,0.00148572,0.00121307,0.00271149064387698,0.0002533232577365227,0.0005725953623286998,1630.902145892003,0.9716796875,3980,0.00015,0.00015,0.02636769413948059,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,91,0.00147804,0.00123353,0.0028228590459723527,0.000269548151436294,0.000579443015102146,1644.7201158746839,0.971923828125,3981,0.00015,0.00015,0.031520381569862366,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,92,0.00148157,0.00124883,0.0027996063606966887,0.0002813915380146374,0.0005845447957190119,1647.0991131218634,0.97119140625,3978,0.00015,0.00015,0.02953469008207321,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,93,0.00145817,0.00125533,0.0027812580686009227,0.0002897280132713702,0.0006006975517729721,1617.7912283519497,0.97119140625,3978,0.00015,0.00015,0.028693508356809616,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,94,0.00143174,0.00119395,0.0026927049709067536,0.00026308322874896536,0.0005656205519228722,1622.5166733459187,0.97216796875,3982,0.00015,0.00015,0.031169965863227844,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,95,0.00142614,0.00122499,0.0027661165960031274,0.0002718100618650613,0.0005654940400048594,1642.7528666399362,0.974609375,3992,0.00015,0.00015,0.026692107319831848,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,96,0.00144413,0.00122571,0.002761350376240505,0.0002765562878233885,0.0005847899562845713,1643.2550013473676,0.973388671875,3987,0.00015,0.00015,0.029261954128742218,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,97,0.00140436,0.00122316,0.0027201124830031564,0.00026814019578738185,0.0005808435746299098,1638.4553458849512,0.971923828125,3981,0.00015,0.00015,0.02721266821026802,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,98,0.00139262,0.00124694,0.002778221252079985,0.0003028408741571912,0.0005835057762921404,1639.9153801786883,0.972900390625,3985,0.00015,7.5e-05,0.032849621027708054,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,99,0.0012714,0.00115389,0.0026052966608714184,0.00023931867658876912,0.0005294714514451736,1632.8844713849244,0.9736328125,3988,7.5e-05,7.5e-05,0.019802356138825417,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed4,vq_4096_64d_random,4,0,0.27081834,0.07690829,0.12917905692354642,0.07844696070948926,0.0565675147921259,142.69485030263257,0.1611328125,660,0.0003,0.0003,13515775.0,True,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed4,vq_4096_64d_random,4,1,0.06968323,0.03302053,0.06172569166370312,0.016080039408704266,0.03169571078259584,341.67988694599154,0.351318359375,1439,0.0003,0.0003,1.2538379430770874,True,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed4,vq_4096_64d_random,4,2,0.03574489,0.02018519,0.03942913244013641,0.009124474587772248,0.017850095650184895,518.6755866428277,0.455810546875,1867,0.0003,0.0003,1.4617416858673096,True,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed4,vq_4096_64d_random,4,3,0.02620621,0.01457927,0.030441486025251478,0.005915809685062966,0.012516505311389588,648.7882526587698,0.58544921875,2398,0.0003,0.0003,2.782473087310791,True,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed4,vq_4096_64d_random,4,4,0.0188551,0.01305645,0.02886926924029547,0.007000183146079157,0.009121996081853571,749.0595773030116,0.637939453125,2613,0.0003,0.0003,1.3733664751052856,True,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed4,vq_4096_64d_random,4,5,0.01567505,0.0098697,0.021899823934904663,0.004307148484204483,0.007108616693011915,814.8727037760873,0.68017578125,2786,0.0003,0.0003,0.7382001280784607,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
